Name,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Currency,Subtotal,Shipping,Taxes,Total,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing City,Billing Zip,Billing Province,Billing Country,Shipping City,Shipping Province,Shipping Country,Cancelled at,Payment Method,Refunded Amount,Tags,Risk Level,Source,Lineitem discount,Tax 1 Name,Tax 1 Value,Tax 2 Name,Tax 2 Value,Tax 3 Name,Tax 3 Value,Tax 4 Name,Tax 4 Value,Tax 5 Name,Tax 5 Value,Duties,Billing Province Name,Shipping Province Name
#MC38173,,,,,,,,,,,,2024-11-30 14:46:57 +0200,1,Plain Bathrobe 100% Cotton 500 GSM - White / M,1000,2700,2024797,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38174,pending,,unfulfilled,,EGP,730,0,0,730,0,Free Shipping,2024-11-30 14:49:32 +0200,1,Classic Memoryfoam Pillow - WHITE / 40X60,730,1600,9.30842E+12,TRUE,TRUE,pending,اكتوبر,,SU,EG,اكتوبر,SU,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,6th of October,6th of October
#MC38175,pending,,unfulfilled,,EGP,1000,0,0,1000,0,Free Shipping,2024-11-30 14:55:47 +0200,1,Plain Bathrobe 100% Cotton 500 GSM - Pink / M,1000,2700,2024797,TRUE,TRUE,pending,القاهرة,'11757,C,EG,القاهرة,C,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38176,pending,,unfulfilled,,EGP,1980,0,0,1980,220,Free Shipping,2024-11-30 15:01:32 +0200,1,Plain Bathrobe 100% Cotton 500 GSM - Navy / XXL,1200,3200,2024800,TRUE,TRUE,pending,6 اكتوبر,'02,GZ,EG,6 اكتوبر,GZ,EG,,Cash on Delivery (COD),0,Loox - Referral Friend Discount,Low,web,0,,,,,,,,,,,,Giza,Giza
#MC38176,,,,,,,,,,,,2024-11-30 15:01:32 +0200,1,Plain Bathrobe 100% Cotton 500 GSM - White / M,1000,2700,2024797,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38177,pending,,unfulfilled,,EGP,1400,0,0,1400,0,Free Delivery,2024-11-30 15:17:25 +0200,2,Angelica Throw - L.GREY / 175*150,700,,9.11765E+12,TRUE,TRUE,pending,الدهار,'00000,BA,EG,الدهار,BA,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Red Sea,Red Sea
#MC38178,pending,,unfulfilled,,EGP,1345,0,0,1345,0,Free Shipping,2024-11-30 15:18:42 +0200,1,Plain Fitted Bedsheets 200TC - BEIGE / 120*200CM,900,1750,9.10834E+12,TRUE,TRUE,pending,Cairo,'11511,C,EG,Cairo,C,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38178,,,,,,,,,,,,2024-11-30 15:18:42 +0200,1,Noor Cushion,245,700,2024949,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38178,,,,,,,,,,,,2024-11-30 15:18:42 +0200,1,Nassim Cushion - 30*60,200,500,9.30053E+12,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38179,paid,2024-11-30 15:20:41 +0200,unfulfilled,,EGP,1080,0,0,1080,0,Free Shipping,2024-11-30 15:20:40 +0200,1,Plain Bathrobe 100% Cotton 500 GSM - Pink / L,1080,2850,2024798,TRUE,TRUE,pending,شبين الكوم,'32511,MNF,EG,شبين الكوم,MNF,EG,,Paymob,0,,Low,web,0,,,,,,,,,,,,Monufia,Monufia
#MC38180,voided,,unfulfilled,,EGP,1800,0,0,1800,0,Free Shipping,2024-11-30 15:26:46 +0200,1,Fiber Mattress Topper 5cm - WHITE / 160x200,1800,,9.1127E+12,TRUE,TRUE,pending,Maadi cairo,,C,EG,Maadi cairo,C,EG,2024-12-17 16:07:37 +0200,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38181,partially_refunded,2024-11-30 15:28:00 +0200,unfulfilled,,EGP,5600,0,0,5600,2000,Free Shipping,2024-11-30 15:27:59 +0200,1,Plain Bathrobe 100% Cotton 500 GSM - Grey / XL,1150,3000,2024799,TRUE,TRUE,pending,Zagazig,,SHR,EG,Zagazig,SHR,EG,,Paymob,1450,,Low,web,0,,,,,,,,,,,,Al Sharqia,Al Sharqia
#MC38181,,,,,,,,,,,,2024-11-30 15:27:59 +0200,1,Mattress Protector - 180x200 / White,1300,,2013627,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38181,,,,,,,,,,,,2024-11-30 15:27:59 +0200,1,Mattress Protector - 180x200 / White,1300,,2013627,TRUE,TRUE,pending,,,,,,,,,,,,,,1300,,,,,,,,,,,,,
#MC38181,,,,,,,,,,,,2024-11-30 15:27:59 +0200,2,Pillow Protector - GREY / 50*70,350,,9.10847E+12,TRUE,TRUE,pending,,,,,,,,,,,,,,700,,,,,,,,,,,,,
#MC38181,,,,,,,,,,,,2024-11-30 15:27:59 +0200,2,Pillow Protector - WHITE / 50*70,350,,9.10847E+12,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38181,,,,,,,,,,,,2024-11-30 15:27:59 +0200,1,Plain Bathrobe 100% Cotton 500 GSM - Off White / M,1000,2700,2024797,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38181,,,,,,,,,,,,2024-11-30 15:27:59 +0200,1,Plain Fitted Bedsheets 200TC - BEIGE / 180*200CM,1450,2700,9.10842E+12,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38182,pending,,unfulfilled,,EGP,1120,0,0,1120,0,Shipping,2024-11-30 15:29:14 +0200,1,Off White Percale Fitted Sheet - 210 TC / 200*200,800,1650,2024855,TRUE,TRUE,pending,Cairo,'11511,C,EG,Cairo,C,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38182,,,,,,,,,,,,2024-11-30 15:29:14 +0200,1,100% Giza 84 Egyptian Cotton Face Towel - Organic,200,450,2024801,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38182,,,,,,,,,,,,2024-11-30 15:29:14 +0200,1,Percale Pillow Cases - 50x70 / Havan,120,400,2016778,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38183,pending,,unfulfilled,,EGP,880,0,0,880,0,Free Shipping,2024-11-30 15:32:07 +0200,2,Streams Jacquard Towel 550GSM - Dark Green,220,550,2024840,TRUE,TRUE,pending,Dokki,,GZ,EG,Dokki,GZ,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Giza,Giza
#MC38183,,,,,,,,,,,,2024-11-30 15:32:07 +0200,2,Zigzag Jacquard Towel 550GSM - Petroleum,220,550,2024841,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38184,pending,,unfulfilled,,EGP,630,0,0,630,0,Free Shipping,2024-11-30 15:56:40 +0200,1,Streams Jacquard Towel 550GSM - Dark Green,220,550,2024840,TRUE,TRUE,pending,Cairo,'11511,C,EG,Cairo,C,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38184,,,,,,,,,,,,2024-11-30 15:56:40 +0200,1,Dashes Jacquard Towel 550GSM - Off White,190,550,252024,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38184,,,,,,,,,,,,2024-11-30 15:56:40 +0200,1,Zigzag Jacquard Towel 550GSM - Navy,220,550,2024841,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38185,pending,,unfulfilled,,EGP,1300,0,0,1300,0,Free Shipping,2024-11-30 15:59:08 +0200,1,Mattress Protector - 180x200 / White,1300,,2013627,TRUE,TRUE,pending,Nasr City,'11371,C,EG,Nasr City,C,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38186,pending,,unfulfilled,,EGP,900,0,0,900,0,Free Shipping,2024-11-30 16:01:11 +0200,1,Kids Bathrobe 100% Cotton - 16 years / PINK,900,1730,9.11124E+12,TRUE,TRUE,pending,Cairo,'11511,C,EG,Cairo,C,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38187,pending,,unfulfilled,,EGP,1000,0,0,1000,0,Free Shipping,2024-11-30 16:01:15 +0200,1,Plain Bathrobe 100% Cotton 500 GSM - Pink / M,1000,2700,2024797,TRUE,TRUE,pending,Zamalek,'2,C,EG,Zamalek,C,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38188,pending,,unfulfilled,,EGP,1700,0,0,1700,1700,Free Shipping,2024-11-30 16:01:34 +0200,1,Mattress Protector - 120x200 / White,1000,,2013625,TRUE,TRUE,pending,فيصل,,GZ,EG,فيصل,GZ,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Giza,Giza
#MC38188,,,,,,,,,,,,2024-11-30 16:01:34 +0200,1,Mattress Protector - 120x200 / White,1000,,2013625,TRUE,TRUE,pending,,,,,,,,,,,,,,1000,,,,,,,,,,,,,
#MC38188,,,,,,,,,,,,2024-11-30 16:01:34 +0200,2,Pillow Protector - WHITE / 50*70,350,,9.10847E+12,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38188,,,,,,,,,,,,2024-11-30 16:01:34 +0200,2,Pillow Protector - WHITE / 50*70,350,,9.10847E+12,TRUE,TRUE,pending,,,,,,,,,,,,,,700,,,,,,,,,,,,,
#MC38189,pending,,unfulfilled,,EGP,1200,0,0,1200,0,Free Delivery,2024-11-30 16:02:12 +0200,1,Baby Cactus Kids Bedsheet,1200,,2024546,TRUE,TRUE,pending,New Cairo,,C,EG,New Cairo,C,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38190,pending,,unfulfilled,,EGP,950,0,0,950,50,Free Shipping,2024-11-30 16:09:38 +0200,1,Plain Bathrobe 100% Cotton 500 GSM - Pink / M,1000,2700,2024797,TRUE,TRUE,pending,cairo,'11745,C,EG,cairo,C,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38191,pending,,unfulfilled,,EGP,700,0,0,700,0,Free Delivery,2024-11-30 16:12:21 +0200,1,Angelica Throw - L.GREY / 175*150,700,,9.11765E+12,TRUE,TRUE,pending,Cairo,'002,C,EG,Cairo,C,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38192,pending,,unfulfilled,,EGP,1300,0,0,1300,1200,Free Shipping,2024-11-30 16:15:43 +0200,1,Mattress Protector - 180x200 / White,1300,,2013627,TRUE,TRUE,pending,فيصل,,GZ,EG,فيصل,GZ,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Giza,Giza
#MC38192,,,,,,,,,,,,2024-11-30 16:15:43 +0200,1,Mattress Protector - 160x200 / White,1200,,2013626,TRUE,TRUE,pending,,,,,,,,,,,,,,1200,,,,,,,,,,,,,
#MC38193,pending,,unfulfilled,,EGP,780,0,0,780,0,Free Shipping,2024-11-30 16:42:01 +0200,2,Striped Throw - Black / 90*200,390,600,9.11403E+12,TRUE,TRUE,pending,الجيزه,,C,EG,الجيزه,C,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38194,paid,2024-11-30 17:07:42 +0200,unfulfilled,,EGP,1695,0,0,1695,0,Free Shipping,2024-11-30 17:07:41 +0200,1,Plain Bathrobe 100% Cotton 500 GSM - Mint / XL,1150,3000,2024799,TRUE,TRUE,pending,New Cairo - Fifth Settlement,'12651,C,EG,New Cairo - Fifth Settlement,C,EG,,Paymob,0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38194,,,,,,,,,,,,2024-11-30 17:07:41 +0200,1,Honeycomb Bath Mat 950GSM - MINT / 50*70CM,300,700,2023923,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38194,,,,,,,,,,,,2024-11-30 17:07:41 +0200,1,Plain Towels 500GSM - 50x100 / Mint,245,350,2024794,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38195,pending,,unfulfilled,,EGP,4400,0,0,4400,0,Free Shipping,2024-11-30 17:26:14 +0200,1,Kids Bathrobe 100% Cotton - 12 years / GREY,850,1550,9.11099E+12,TRUE,TRUE,pending,Cairo,'11511,ALX,EG,Cairo,ALX,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Alexandria,Alexandria
#MC38195,,,,,,,,,,,,2024-11-30 17:26:14 +0200,1,Plain Bathrobe 100% Cotton 500 GSM - Grey / XL,1150,3000,2024799,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38195,,,,,,,,,,,,2024-11-30 17:26:14 +0200,2,Plain Bathrobe 100% Cotton 500 GSM - Mint / XXL,1200,3200,2024800,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38196,pending,,unfulfilled,,EGP,3250,0,0,3250,0,Free Shipping,2024-11-30 17:35:39 +0200,1,Plain Bathrobe 100% Cotton 500 GSM - Grey / XL,1150,3000,2024799,TRUE,TRUE,pending,Cairo,'11511,C,EG,Cairo,C,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38196,,,,,,,,,,,,2024-11-30 17:35:39 +0200,1,Soft Ribbed Bathrobe 500GSM - XL/XXL / Dark Rose,2100,,2023926,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38197,pending,,unfulfilled,,EGP,600,0,0,600,0,Free Shipping,2024-11-30 17:38:56 +0200,1,Honeycomb Bath Mat 950GSM - GREY / 50*70CM,300,700,2023923,TRUE,TRUE,pending,Cairo,'12345,C,EG,Cairo,C,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38197,,,,,,,,,,,,2024-11-30 17:38:56 +0200,1,Honeycomb Bath Mat 950GSM - MINT / 50*70CM,300,700,2023923,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38198,pending,,unfulfilled,,EGP,2450,0,0,2450,0,Free Shipping,2024-11-30 17:42:13 +0200,1,Mattress Topper - 160x200 / Grey / 5 cm Premium,1482.9,2300,2013077,TRUE,TRUE,pending,Cairo,'0000,C,EG,Cairo,C,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38198,,,,,,,,,,,,2024-11-30 17:42:13 +0200,1,Mattress Protector - 160x200 / Grey,967.1,,2013626,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38199,pending,,unfulfilled,,EGP,2560,0,0,2560,0,Free Shipping,2024-11-30 17:43:10 +0200,1,Mattress Topper - 180x200 / Grey / 7cm,2560,3200,2024849,TRUE,TRUE,pending,Alexandria,,ALX,EG,Alexandria,ALX,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Alexandria,Alexandria
#MC38200,paid,2024-11-30 17:43:40 +0200,unfulfilled,,EGP,1000,0,0,1000,0,Free Shipping,2024-11-30 17:43:40 +0200,1,Plain Bathrobe 100% Cotton 500 GSM - Off White / M,1000,2700,2024797,TRUE,TRUE,pending,06-Oct,'12588,C,EG,06-Oct,C,EG,,Paymob,0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38201,voided,,unfulfilled,,EGP,2160,0,0,2160,240,Free Shipping,2024-11-30 17:44:07 +0200,1,Plain Bathrobe 100% Cotton 500 GSM - Pink / XXL,1200,3200,2024800,TRUE,TRUE,pending,Zefta,'31548,GH,EG,Zefta,GH,EG,2024-12-01 12:38:26 +0200,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Gharbia,Gharbia
#MC38201,,,,,,,,,,,,2024-11-30 17:44:07 +0200,1,Plain Bathrobe 100% Cotton 500 GSM - Coffee / XXL,1200,3200,2024800,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38202,pending,,unfulfilled,,EGP,700,0,0,700,0,Free Delivery,2024-11-30 17:53:24 +0200,1,Angelica Throw - OFF WHITE / 175*150,700,,9.11763E+12,TRUE,TRUE,pending,New Giza,,C,EG,New Giza,C,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38203,pending,,unfulfilled,,EGP,700,0,0,700,700,Free Shipping,2024-11-30 17:55:21 +0200,2,Pillow Protector - GREY / 50*70,350,,9.10847E+12,TRUE,TRUE,pending,التجمع الخامس,,C,EG,التجمع الخامس,C,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38203,,,,,,,,,,,,2024-11-30 17:55:21 +0200,2,Pillow Protector - GREY / 50*70,350,,9.10847E+12,TRUE,TRUE,pending,,,,,,,,,,,,,,700,,,,,,,,,,,,,
#MC38204,pending,,unfulfilled,,EGP,700,0,0,700,0,Free Delivery,2024-11-30 18:12:25 +0200,1,Angelica Throw - OFF WHITE / 175*150,700,,9.11763E+12,TRUE,TRUE,pending,Giza,'49,GZ,EG,Giza,GZ,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Giza,Giza
#MC38205,paid,2024-11-30 18:23:37 +0200,unfulfilled,,EGP,2050,0,0,2050,0,Free Shipping,2024-11-30 18:23:37 +0200,1,Kids Bathrobe 100% Cotton - 8 years / PINK,750,1270,9.11122E+12,TRUE,TRUE,pending,New Cairo,,C,EG,New Cairo,C,EG,,Paymob,0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38205,,,,,,,,,,,,2024-11-30 18:23:37 +0200,1,Shat Eskendrya Beach Mat - 1.50m circle,600,750,9.30268E+12,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38205,,,,,,,,,,,,2024-11-30 18:23:37 +0200,1,Satin Pillowcase - Light Rose / 50*70,350,,9.11714E+12,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38205,,,,,,,,,,,,2024-11-30 18:23:37 +0200,1,Satin Pillowcase - Beige / 50*70,350,,9.11719E+12,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38206,pending,,unfulfilled,,EGP,3195,0,0,3195,355,Free Shipping,2024-11-30 18:24:10 +0200,1,Plain Bathrobe 100% Cotton 500 GSM - Navy / XXL,1200,3200,2024800,TRUE,TRUE,pending,Zefta,,GH,EG,Zefta,GH,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Gharbia,Gharbia
#MC38206,,,,,,,,,,,,2024-11-30 18:24:10 +0200,1,Plain Bathrobe 100% Cotton 500 GSM - Pink / XXL,1200,3200,2024800,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38206,,,,,,,,,,,,2024-11-30 18:24:10 +0200,1,Plain Bathrobe 100% Cotton 500 GSM - Coffee / XL,1150,3000,2024799,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38207,pending,,unfulfilled,,EGP,1450,0,0,1450,0,Free Shipping,2024-11-30 18:25:37 +0200,1,Plain Fitted Bedsheets 200TC - BEIGE / 180*200CM,1450,2700,9.10842E+12,TRUE,TRUE,pending,مدينة الشيخ زايد,,GZ,EG,مدينة الشيخ زايد,GZ,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Giza,Giza
#MC38208,pending,,unfulfilled,,EGP,1300,0,0,1300,1300,Free Shipping,2024-11-30 18:26:46 +0200,1,Mattress Protector - 180x200 / White,1300,,2013627,TRUE,TRUE,pending,القاهرة,,C,EG,القاهرة,C,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38208,,,,,,,,,,,,2024-11-30 18:26:46 +0200,1,Mattress Protector - 180x200 / White,1300,0,2013627,TRUE,TRUE,pending,,,,,,,,,,,,,,1300,,,,,,,,,,,,,
#MC38209,pending,,unfulfilled,,EGP,4375,0,0,4375,0,Free Shipping,2024-11-30 18:30:29 +0200,1,Vine Jacquard Towel 550GSM - Dark Green,550,,2024842,TRUE,TRUE,pending,سوهاج,'88521,SHG,EG,سوهاج,SHG,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Sohag,Sohag
#MC38209,,,,,,,,,,,,2024-11-30 18:30:29 +0200,1,Plain Bathrobe 100% Cotton 500 GSM - Navy / XL,1150,3000,2024799,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38209,,,,,,,,,,,,2024-11-30 18:30:29 +0200,1,Plain Bathrobe 100% Cotton 500 GSM - Pink / XL,1150,3000,2024799,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38209,,,,,,,,,,,,2024-11-30 18:30:29 +0200,1,Dashes Jacquard Towel 550GSM - Coffee,190,550,252024,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38209,,,,,,,,,,,,2024-11-30 18:30:29 +0200,1,Divine Jacquard Towel 550GSM - Dark Green,190,550,2024838,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38209,,,,,,,,,,,,2024-11-30 18:30:29 +0200,1,Plain Towels 500GSM - 50x100 / Pink,245,350,2024794,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38209,,,,,,,,,,,,2024-11-30 18:30:29 +0200,1,Kids Bathrobe 100% Cotton - 16 years / PINK,900,1730,9.11124E+12,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38210,pending,,unfulfilled,,EGP,445,0,0,445,0,Free Shipping,2024-11-30 18:38:28 +0200,1,Noor Cushion,245,700,2024949,TRUE,TRUE,pending,Cairo,'11511,ALX,EG,Cairo,ALX,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Alexandria,Alexandria
#MC38210,,,,,,,,,,,,2024-11-30 18:38:28 +0200,1,Nassim Cushion - 30*60,200,500,9.30053E+12,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38211,pending,,unfulfilled,,EGP,1465,0,0,1465,705,Free Shipping,2024-11-30 18:40:46 +0200,1,Trifle Jacquard Towel 100% Cotton - 70x140 / Dark Orange,705,,2017977,TRUE,TRUE,pending,القاهرة,ZIPPOSTALCODE,C,EG,القاهرة,C,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38211,,,,,,,,,,,,2024-11-30 18:40:46 +0200,1,Trifle Jacquard Towel 100% Cotton - 70x140 / Dark Orange,705,,2017977,TRUE,TRUE,pending,,,,,,,,,,,,,,705,,,,,,,,,,,,,
#MC38211,,,,,,,,,,,,2024-11-30 18:40:46 +0200,2,Divine Jacquard Towel 550GSM - Navy,190,550,2024838,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38211,,,,,,,,,,,,2024-11-30 18:40:46 +0200,2,Divine Jacquard Towel 550GSM - Dark Green,190,550,2024838,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38212,pending,,unfulfilled,,EGP,2150,0,0,2150,0,Free Shipping,2024-11-30 18:46:02 +0200,1,Plain Bathrobe 100% Cotton 500 GSM - Navy / XL,1150,3000,2024799,TRUE,TRUE,pending,Giza,'02,C,EG,Giza,C,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38212,,,,,,,,,,,,2024-11-30 18:46:02 +0200,1,Plain Bathrobe 100% Cotton 500 GSM - Navy / M,1000,2700,2024797,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38213,paid,2024-11-30 18:52:15 +0200,unfulfilled,,EGP,1858.5,0,0,1858.5,206.5,Free Shipping,2024-11-30 18:52:15 +0200,1,Satin Pillowcase - Coffee / 50*70,350,,9.11716E+12,TRUE,TRUE,pending,Cairo,,C,EG,Cairo,C,EG,,Paymob,0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38213,,,,,,,,,,,,2024-11-30 18:52:15 +0200,1,Mattress Topper - 120x200 / White / 5 cm Premium,1079.82,1700,2013075,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38213,,,,,,,,,,,,2024-11-30 18:52:15 +0200,1,Mattress Protector - 100x200 / Grey,635.18,,2013624,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38214,pending,,unfulfilled,,EGP,500,0,0,500,0,Free Shipping,2024-11-30 18:54:11 +0200,1,TV Blanket - BROWN / 180*220,500,1400,9.11336E+12,TRUE,TRUE,pending,Elobour,,KB,EG,Elobour,KB,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Qalyubia,Qalyubia
#MC38215,paid,2024-11-30 18:54:42 +0200,unfulfilled,,EGP,1000,0,0,1000,0,Free Shipping,2024-11-30 18:54:42 +0200,1,Plain Bathrobe 100% Cotton 500 GSM - Pink / M,1000,2700,2024797,TRUE,TRUE,pending,Nasr city,,C,EG,Nasr city,C,EG,,Paymob,0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38216,pending,,unfulfilled,,EGP,350,0,0,350,0,Free Shipping,2024-11-30 19:07:30 +0200,1,Misq Cushion,350,700,2024948,TRUE,TRUE,pending,Alexandria,,ALX,EG,Alexandria,ALX,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Alexandria,Alexandria
#MC38217,voided,,unfulfilled,,EGP,1020,0,0,1020,0,Free Shipping,2024-11-30 19:14:49 +0200,1,TV Blanket - NAVY / 180*220,500,1400,9.11337E+12,TRUE,TRUE,pending,Cairo,'31111,C,EG,Cairo,C,EG,2024-12-11 17:51:54 +0200,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38217,,,,,,,,,,,,2024-11-30 19:14:49 +0200,1,Diamond Towel 550GSM - 90x150 / Dark Rose,400,800,2023911,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38217,,,,,,,,,,,,2024-11-30 19:14:49 +0200,1,Classic Face Towel 550GSM - White,120,360,2023915,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC38218,paid,2024-11-30 19:15:36 +0200,unfulfilled,,EGP,4500,0,0,4500,500,Free Shipping,2024-11-30 19:15:36 +0200,1,Memoryfoam Mattress Topper - WHITE / 180*200,5000,6300,9.30825E+12,TRUE,TRUE,pending,Al Shorouk,,C,EG,Al Shorouk,C,EG,,Paymob,0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC38219,pending,,unfulfilled,,EGP,1200,0,0,1200,0,Free Delivery,2024-11-30 19:22:10 +0200,6,Amber Cushion,200,700,2024947,TRUE,TRUE,pending,Cairo,,GZ,EG,Cairo,GZ,EG,,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Giza,Giza
