Created at,Total,Subtotal,marketing,item_count,total_7d_avg,total_30d_avg,items_7d_avg,total_7d_std,total_prev_day,total_prev_week,total_prev_month,total_same_day_last_week,items_same_day_last_week,total_growth_1d,total_growth_1w,quarter,day_of_year,week_of_year,week_sin,week_cos,year_sin,year_cos,total_discount,discount_ratio,avg_shipping_cost,avg_items_per_order,days_to_next_shopping_holiday,next_shopping_holiday,pre_holiday_period
2024-10-06 00:00:00+02:00,83167.6,80287.6,17127.56,139,64582.31857,75642.671,110.2857143,19405.14731,39356,47391,89293.9,47391,103,1.113212725,0.754923931,4,280,40,-0.781831482,0.623489802,-0.994217907,0.107381347,16281.4,0.202788475,71.84210526,3.657894737,0,Black Friday,1
2024-10-07 00:00:00+02:00,51777,49467,15082.442,86,60439.31857,75046.011,102.2857143,18443.08089,83167.6,80778,69676.8,80778,142,-0.377437848,-0.359021021,4,281,41,0,1,-0.992222209,0.124479264,10735,0.217013362,79.65517241,2.965517241,0,Black Friday,1
2024-10-08 00:00:00+02:00,69127,66167,15082.442,110,63969.64,74905.026,109,17186.86621,51777,44414.75,73356.55,44414.75,63,0.33509087,0.556397368,4,282,41,0.781831482,0.623489802,-0.989932495,0.141540295,8405,0.127027068,82.22222222,3.055555556,0,Black Friday,1
2024-10-09 00:00:00+02:00,85341,82851,2025.71,184,69110.8,75859.986,121.8571429,17466.13339,69127,49352.88,56692.2,49352.88,94,0.234553792,0.729199998,4,283,41,0.974927912,-0.222520934,-0.987349442,0.158559385,19587,0.236412355,69.16666667,5.111111111,0,Black Friday,1
2024-10-10 00:00:00+02:00,112125.2,109215.2,61620.4,269,74716.82857,76394.63267,142.2857143,23966.68213,85341,72883,96085.8,72883,126,0.313849146,0.538427342,4,284,41,0.433883739,-0.900968868,-0.984473817,0.17553149,22687.8,0.207734821,67.6744186,6.255813953,0,Black Friday,1
2024-10-11 00:00:00+02:00,119044.25,114404.25,16539.9828,232,79991.15,78568.77433,154.7142857,29330.68913,112125.2,82124,53820,82124,145,0.061708251,0.449567118,4,285,41,-0.433883739,-0.900968868,-0.98130647,0.192451582,25160.75,0.219928455,82.85714286,4.142857143,0,Black Friday,1
2024-10-12 00:00:00+02:00,106140,102260,15031.496,192,89531.72143,79273.141,173.1428571,24348.59807,119044.25,39356,85009,39356,63,-0.108398768,1.696920419,4,286,41,-0.974927912,-0.222520934,-0.977848342,0.209314646,19776,0.1933894,76.07843137,3.764705882,0,Black Friday,1
2024-10-13 00:00:00+02:00,132832.5,128732.5,15031.496,230,96626.70714,81120.37767,186.1428571,28980.47905,106140,83167.6,77415.4,83167.6,139,0.251483889,0.597166445,4,287,41,-0.781831482,0.623489802,-0.974100455,0.226115686,21115.5,0.164026178,73.21428571,4.107142857,0,Black Friday,1
2024-10-14 00:00:00+02:00,47329,45449,33624.28,68,95991.27857,78748.64933,183.5714286,30152.80614,132832.5,51777,118480.85,51777,86,-0.643694126,-0.08590687,4,288,42,0,1,-0.970063922,0.242849722,6327,0.139210984,81.73913043,2.956521739,0,Black Friday,1
2024-10-15 00:00:00+02:00,110720,107010,15016.5638,150,101933.1357,78348.24933,189.2857143,27997.78686,47329,69127,122732,69127,110,1.339369097,0.601689644,4,289,42,0.781831482,0.623489802,-0.965739938,0.259511797,11902,0.11122325,80.65217391,3.260869565,0,Black Friday,1
2024-10-16 00:00:00+02:00,71227,68867,35171.92,122,99916.85,77928.926,180.4285714,29839.4771,110720,85341,83806.7,85341,184,-0.356692558,-0.165383579,4,290,42,0.974927912,-0.222520934,-0.961129784,0.276096973,12520,0.181799701,76.12903226,3.935483871,0,Black Friday,1
2024-10-17 00:00:00+02:00,81976.38,79856.38,0,172,95609.87571,77570.862,166.5714286,29959.23014,71227,112125.2,92718.3,112125.2,269,0.150917208,-0.268885317,4,291,42,0.433883739,-0.900968868,-0.956234827,0.292600336,16219.62,0.203109883,62.35294118,5.058823529,0,Black Friday,1
2024-10-18 00:00:00+02:00,92156.28,88766.28,38531.87,185,91768.73714,78165.11133,159.8571429,28121.19554,81976.38,119044.25,74328.8,119044.25,232,0.124180892,-0.22586534,4,292,42,-0.433883739,-0.900968868,-0.951056516,0.309016994,15244.72,0.17173999,80.71428571,4.404761905,0,Black Friday,1
2024-10-19 00:00:00+02:00,81470.7,79500.7,18135.2457,147,88244.55143,76966.97467,153.4285714,27560.19777,92156.28,106140,117414.8,106140,192,-0.115950644,-0.232422272,4,293,42,-0.974927912,-0.222520934,-0.945596387,0.325342085,8864.3,0.111499647,61.5625,4.59375,0,Black Friday,1
2024-10-20 00:00:00+02:00,57487,54847,31777.86,134,77480.90857,76030.008,139.7142857,21230.23303,81470.7,132832.5,85596,132832.5,230,-0.294384361,-0.567221877,4,294,42,-0.781831482,0.623489802,-0.939856058,0.341570769,4850,0.088427808,77.64705882,3.941176471,0,Black Friday,1
2024-10-21 00:00:00+02:00,93400.76,92050.76,20650.75,118,84062.58857,76496.28667,146.8571429,17055.84585,57487,47329,79412.4,47329,68,0.624728373,0.97343616,4,295,43,0,1,-0.933837229,0.357698239,9771.24,0.106150563,61.36363636,5.363636364,0,Black Friday,1
2024-10-22 00:00:00+02:00,64493.64,62303.64,8623.44,86,77458.82286,76604.26467,137.7142857,13616.59146,93400.76,110720,61254.3,110720,150,-0.309495554,-0.417506864,4,296,43,0.781831482,0.623489802,-0.927541684,0.373719715,6905.36,0.110833974,81.11111111,3.185185185,0,Black Friday,1
2024-10-23 00:00:00+02:00,89624,86954,46332.72,91,80086.96571,77457.098,133.2857143,13983.77246,64493.64,71227,64039,71227,122,0.389656406,0.258286886,4,297,43,0.974927912,-0.222520934,-0.920971288,0.38963045,3339,0.038399614,74.11764706,2.676470588,0,Black Friday,1
2024-10-24 00:00:00+02:00,113191.2,107441.2,0,97,84546.22571,79685.038,122.5714286,18825.51812,89624,81976.38,46353,81976.38,172,0.262956351,0.380778219,4,298,43,0.433883739,-0.900968868,-0.914127988,0.405425728,4917.8,0.045772013,121.7391304,2.108695652,0,Black Friday,1
2024-10-25 00:00:00+02:00,108833,105213,0,123,86928.61429,80414.65467,113.7142857,20891.00623,113191.2,92156.28,86944.5,92156.28,185,-0.038502993,0.180961297,4,299,43,-0.433883739,-0.900968868,-0.907013813,0.421100871,5095,0.048425575,84.18604651,2.860465116,0,Black Friday,1
2024-10-26 00:00:00+02:00,97997.62,94887.62,49402.08,168,89289.60286,82168.142,116.7142857,21104.1822,108833,81470.7,45393,81470.7,147,-0.099559692,0.202857224,4,300,43,-0.974927912,-0.222520934,-0.89963087,0.436651232,8826.38,0.0930193,72.3255814,3.906976744,0,Black Friday,1
2024-10-27 00:00:00+02:00,79911,76741,26570.4264,118,92493.03143,81993.442,114.4285714,16718.4429,97997.62,57487,85152,57487,134,-0.184561829,0.390070799,4,301,43,-0.781831482,0.623489802,-0.891981346,0.452072204,4837,0.063030192,93.23529412,3.470588235,0,Black Friday,1
2024-10-28 00:00:00+02:00,79501.7,77671.7,28197.3,112,90507.45143,81505.782,113.5714286,17403.97954,79911,93400.76,94131.5,93400.76,118,-0.005121948,-0.148810995,4,302,44,0,1,-0.88406751,0.467359217,7685.3,0.098945948,61,3.733333333,0,Black Friday,1
2024-10-29 00:00:00+02:00,113515.1,110215.1,0,117,97510.51714,83709.91867,118,14870.1268,79501.7,64493.64,47391,64493.64,86,0.427832361,0.760097585,4,303,44,0.781831482,0.623489802,-0.875891705,0.482507742,7834.9,0.071087356,80.48780488,2.853658537,0,Black Friday,1
2024-10-30 00:00:00+02:00,77044.5,74764.5,48034.4,111,95713.44571,83585.46867,120.8571429,16637.19964,113515.1,89624,80778,89624,91,-0.321284129,-0.140358609,4,304,44,0.974927912,-0.222520934,-0.867456355,0.497513289,16543.5,0.221274803,69.375,3.46875,0,Black Friday,1
2024-10-31 00:00:00+02:00,71272,70072,0,157,89724.98857,84480.71033,129.4285714,16840.72203,77044.5,113191.2,44414.75,113191.2,97,-0.074924232,-0.370339744,4,305,44,0.433883739,-0.900968868,-0.858763958,0.512371412,21730,0.310109602,26.25,3.925,0,Black Friday,1
2024-11-01 00:00:00+02:00,218418,218088,66746.4,475,105379.9886,90116.21433,179.7142857,51934.06305,71272,108833,49352.88,108833,123,2.064569536,1.006909669,4,306,44,-0.433883739,-0.900968868,-0.849817092,0.527077709,78422,0.35958879,3.548387097,5.107526882,0,Black Friday,1
2024-11-02 00:00:00+02:00,164580.85,164580.85,29037.12,344,114891.8786,93172.80933,204.8571429,56272.83491,218418,97997.62,72883,97997.62,168,-0.246486782,0.679437215,4,307,44,-0.974927912,-0.222520934,-0.840618406,0.541627821,50298.15,0.305613624,0,4.845070423,0,Black Friday,1
2024-11-03 00:00:00+02:00,125430.3,125280.3,0,252,121394.6357,94616.35267,224,54146.69458,164580.85,79911,82124,79911,118,-0.237880349,0.569624958,4,308,44,-0.781831482,0.623489802,-0.831170626,0.556017437,29375.7,0.234479802,2.23880597,3.76119403,0,Black Friday,1
2024-11-04 00:00:00+02:00,100917,100917,0,221,124453.9643,96668.386,239.5714286,51945.46221,125430.3,79501.7,39356,79501.7,112,-0.195433639,0.269369083,4,309,45,0,1,-0.821476553,0.570242293,35360,0.350386952,0,3.946428571,0,Black Friday,1
2024-11-05 00:00:00+02:00,125858.5,125858.5,36207.0449,310,126217.3071,98091.416,267.1428571,51721.2635,100917,113515.1,83167.6,113515.1,117,0.247148647,0.108737956,4,310,45,0.781831482,0.623489802,-0.811539059,0.584298174,33074.5,0.26279115,0,4.84375,0,Black Friday,1
2024-11-06 00:00:00+02:00,142648.7,142648.7,0,289,135589.3357,101120.4727,292.5714286,47059.74192,125858.5,77044.5,51777,77044.5,111,0.133405372,0.851510491,4,311,45,0.974927912,-0.222520934,-0.801361088,0.598180914,51293.3,0.35957776,0,6.422222222,0,Black Friday,1
2024-11-07 00:00:00+02:00,149995.11,149995.11,104008.97,365,146835.4943,103816.0763,322.2857143,37579.22729,142648.7,71272,69127,71272,157,0.051500014,1.104544702,4,312,45,0.433883739,-0.900968868,-0.790945657,0.611886401,48296.89,0.321989764,0,4.451219512,0,Black Friday,1
2024-11-08 00:00:00+02:00,187773,187773,112618.8,446,142457.6371,107230.4763,318.1428571,28550.69981,149995.11,218418,85341,218418,475,0.251860811,-0.140304371,4,313,45,-0.433883739,-0.900968868,-0.780295851,0.625410573,63862,0.340102145,0,4.744680851,0,Black Friday,1
2024-11-09 00:00:00+02:00,161682.17,161282.17,44575.2,359,142043.54,108882.3753,320.2857143,28195.15484,187773,164580.85,112125.2,164580.85,344,-0.138948784,-0.017612499,4,314,45,-0.974927912,-0.222520934,-0.769414827,0.638749422,44973.83,0.278851841,4.938271605,4.432098765,0,Black Friday,1
2024-11-10 00:00:00+02:00,104694.7,104694.7,17712,330,139081.3114,108404.057,331.4285714,31164.38421,161682.17,125430.3,119044.25,125430.3,252,-0.352466014,-0.165315717,4,315,45,-0.781831482,0.623489802,-0.758305808,0.651898996,40600.3,0.38779709,0,4.583333333,0,Black Friday,1
2024-11-11 00:00:00+02:00,178681.05,178681.05,18794.7753,458,150190.4614,110822.092,365.2857143,29083.34343,104694.7,100917,106140,100917,221,0.70668668,0.770574333,4,316,46,0,1,-0.746972088,0.664855398,56235.95,0.314728115,0,4.872340426,0,Black Friday,1
2024-11-12 00:00:00+02:00,157512.5,157512.5,43501.64,344,154712.4614,111644.7587,370.1428571,27060.03728,178681.05,125858.5,132832.5,125858.5,310,-0.118471153,0.251504666,4,317,46,0.781831482,0.623489802,-0.735417023,0.677614789,38772.5,0.246155067,0,5.548387097,0,Black Friday,1
2024-11-13 00:00:00+02:00,84290.5,84290.5,48955.2,143,146375.5757,112876.8087,349.2857143,38124.06583,157512.5,142648.7,47329,142648.7,289,-0.464864693,-0.409104324,4,318,46,0.974927912,-0.222520934,-0.723644038,0.690173388,14811.5,0.175719684,0,3.404761905,0,Black Friday,1
2024-11-14 00:00:00+02:00,134252.9,134252.9,0,248,144126.6886,113661.2387,332.5714286,38338.67098,84290.5,149995.11,110720,149995.11,365,0.592740582,-0.104951488,4,319,46,0.433883739,-0.900968868,-0.711656622,0.702527474,41660.3,0.310312105,0,4.275862069,0,Black Friday,1
2024-11-15 00:00:00+02:00,75613.54,75613.54,102733.25,154,128103.9086,113807.4567,290.8571429,40437.33182,134252.9,187773,71227,187773,446,-0.436782818,-0.597314097,4,320,46,-0.433883739,-0.900968868,-0.699458327,0.714673386,24978.06,0.330338455,0,4.052631579,0,Black Friday,1
2024-11-16 00:00:00+02:00,135295.7,135295.7,27923.64,208,124334.4129,115584.7673,269.2857143,37938.16321,75613.54,161682.17,81976.38,161682.17,359,0.789305196,-0.163199628,4,321,46,-0.974927912,-0.222520934,-0.687052767,0.726607525,29446.8,0.217647715,0,3.781818182,0,Black Friday,1
2024-11-17 00:00:00+02:00,139834.22,139834.22,30450.6304,275,129354.3443,117174.032,261.4285714,37224.43885,135295.7,104694.7,92156.28,104694.7,330,0.03354519,0.335638003,4,322,46,-0.781831482,0.623489802,-0.674443619,0.738326354,30904.78,0.221010136,0,4.166666667,0,Black Friday,1
2024-11-18 00:00:00+02:00,112243.7,112243.7,30450.6304,350,119863.2943,118199.7987,246,30394.74496,139834.22,178681.05,81470.7,178681.05,458,-0.197308785,-0.371820907,4,323,47,0,1,-0.661634618,0.749826401,30428.5,0.271093166,0,6.140350877,0,Black Friday,1
2024-11-19 00:00:00+02:00,111804,111804,33431.6275,217,113333.5086,120010.3653,227.8571429,25469.15112,112243.7,157512.5,57487,157512.5,344,-0.003917369,-0.290189667,4,324,47,0.781831482,0.623489802,-0.648629561,0.761104259,25621,0.229159958,0,3.945454545,0,Black Friday,1
2024-11-20 00:00:00+02:00,108830.29,108830.29,0,201,116839.1929,120524.683,236.1428571,22296.56112,111804,84290.5,93400.76,84290.5,143,-0.026597528,0.29113352,4,325,47,0.974927912,-0.222520934,-0.635432301,0.772156584,18198.81,0.16722192,0,6.090909091,15,Black Friday,0
2024-11-21 00:00:00+02:00,61586.2,61586.2,36574.7844,147,106458.2357,120427.7683,221.7142857,28804.2993,108830.29,134252.9,64493.64,134252.9,248,-0.434107912,-0.541267265,4,326,47,0.433883739,-0.900968868,-0.622046748,0.782980104,12405.8,0.201437984,0,4.741935484,14,Black Friday,0
2024-11-22 00:00:00+02:00,120765.6,120765.6,75380.76,221,112908.53,121465.8217,231.2857143,25626.1172,61586.2,75613.54,89624,75613.54,154,0.960919816,0.597142522,4,327,47,-0.433883739,-0.900968868,-0.60847687,0.793571609,31762.4,0.263008671,0,5.139534884,13,Black Friday,0
2024-11-23 00:00:00+02:00,79366.2,79366.2,0,147,104918.6014,120338.3217,222.5714286,26195.47387,120765.6,135295.7,113191.2,135295.7,208,-0.342807886,-0.413387122,4,328,47,-0.974927912,-0.222520934,-0.594726687,0.803927962,17405,0.219299903,0,3.5,12,Black Friday,0
2024-11-24 00:00:00+02:00,121462.5,121462.5,40373.0628,178,102294.07,120759.305,208.7142857,22816.66098,79366.2,139834.22,108833,139834.22,275,0.530405891,-0.131382147,4,329,47,-0.781831482,0.623489802,-0.580800273,0.814046094,18227,0.150062777,0,5.085714286,11,Black Friday,0
2024-11-25 00:00:00+02:00,79188.85,79188.85,0,160,97571.94857,120132.346,181.5714286,23813.04666,121462.5,112243.7,97997.62,112243.7,350,-0.348038695,-0.294491807,4,330,48,0,1,-0.566701756,0.823923006,13241.75,0.167217354,0,3.80952381,10,Black Friday,0
2024-11-26 00:00:00+02:00,105644,105644,81194.1,243,96691.94857,120990.1127,185.2857143,23307.9138,79188.85,111804,79911,111804,217,0.334076704,-0.055096419,4,331,48,0.781831482,0.623489802,-0.552435313,0.833555772,35070,0.331963954,0,4.5,9,Black Friday,0
2024-11-27 00:00:00+02:00,152392.05,152392.05,0,298,102915.0571,123419.791,199.1428571,31473.86609,105644,108830.29,79501.7,108830.29,201,0.44250549,0.400272387,4,332,48,0.974927912,-0.222520934,-0.538005172,0.842941537,52051.95,0.341566046,0,4.73015873,8,Black Friday,0
2024-11-28 00:00:00+02:00,214867.6,214867.6,1701.7381,453,124812.4,126798.2077,242.8571429,47280.13594,152392.05,61586.2,113515.1,61586.2,147,0.40996594,2.488891992,4,333,48,0.433883739,-0.900968868,-0.523415607,0.852077521,38489.4,0.179130776,0,5.08988764,7,Black Friday,1
2024-11-29 00:00:00+02:00,463292.48,463142.48,217562.73,957,173744.8114,139673.1403,348,136139.7501,214867.6,120765.6,77044.5,120765.6,221,1.156176548,2.836295104,4,334,48,-0.433883739,-0.900968868,-0.508670944,0.860961016,69754.02,0.150610283,0.646551724,4.125,6,Black Friday,1
2024-11-30 00:00:00+02:00,471757,471757,59682.28,948,229800.64,153022.6403,462.4285714,167885.05,463292.48,79366.2,71272,79366.2,147,0.018270359,4.94405427,4,335,48,-0.974927912,-0.222520934,-0.49377555,0.869589389,40942.5,0.086787265,0,3.498154982,5,Black Friday,1
2024-12-01 00:00:00+02:00,299386.4,299386.4,6805.961,604,255218.34,155721.587,523.2857143,162118.7575,471757,121462.5,218418,121462.5,178,-0.365380058,1.464846352,4,336,48,-0.781831482,0.623489802,-0.47873384,0.877960085,21974.1,0.073397122,0,3.751552795,4,Black Friday,1
2024-12-02 00:00:00+02:00,200880,200880,129920.88,371,272602.79,156931.5587,553.4285714,145799.9139,299386.4,79188.85,164580.85,79188.85,160,-0.329027638,1.536720763,4,337,49,0,1,-0.463550271,0.886070622,11466,0.057078853,0,2.944444444,3,Black Friday,1
2024-12-03 00:00:00+02:00,90673,90673,35128.875,172,270464.0757,155772.982,543.2857143,148737.3981,200880,105644,125430.3,105644,243,-0.548621067,-0.141711787,4,338,49,0.781831482,0.623489802,-0.448229342,0.893918597,4640,0.051172896,0,3.245283019,2,Black Friday,1
2024-12-04 00:00:00+02:00,221440.25,221440.25,68153.76,415,280328.1043,159790.4237,560,141726.3328,90673,152392.05,100917,152392.05,298,1.442185105,0.453095814,4,339,49,0.974927912,-0.222520934,-0.432775593,0.901501684,10223.75,0.046169339,0,3.167938931,1,Black Friday,1
2024-12-05 00:00:00+02:00,147620,147620,29388.24,263,270721.3043,160515.807,532.8571429,148995.777,221440.25,214867.6,125858.5,214867.6,453,-0.333364192,-0.312972268,4,340,49,0.433883739,-0.900968868,-0.417193603,0.908817637,10784,0.073052432,0,2.988636364,0,Black Friday,1
2024-12-06 00:00:00+02:00,149555,149555,19075,282,225901.6643,160746.017,436.4285714,126974.0552,147620,463292.48,142648.7,463292.48,957,0.01310798,-0.677190962,4,341,49,-0.433883739,-0.900968868,-0.401487989,0.915864288,10116.5,0.067644011,0,3.317647059,0,Christmas,1
2024-12-07 00:00:00+02:00,81934.5,81934.5,23313,179,170212.7357,158477.33,326.5714286,76710.89131,149555,471757,149995.11,471757,948,-0.452144696,-0.826320542,4,342,49,-0.974927912,-0.222520934,-0.385663406,0.922639549,5037,0.061475935,0,3.377358491,0,Christmas,1
2024-12-08 00:00:00+02:00,115471.48,115471.48,0,253,143939.1757,156067.2793,276.4285714,52893.02872,81934.5,299386.4,187773,299386.4,604,0.409314513,-0.614306194,4,343,49,-0.781831482,0.623489802,-0.369724543,0.929141411,3856.62,0.033398896,0,4.773584906,0,Christmas,1
2024-12-09 00:00:00+02:00,92577.7,92577.7,123333,203,128467.4186,153763.797,252.4285714,49170.03111,115471.48,200880,161682.17,200880,371,-0.198263502,-0.539139287,4,344,50,0,1,-0.353676122,0.935367949,8291.9,0.089566926,0,4.229166667,0,Christmas,1
2024-12-10 00:00:00+02:00,100182.1,100182.1,77333,203,129825.8614,153613.377,256.8571429,48070.91178,92577.7,90673,104694.7,90673,172,0.082140732,0.104872454,4,345,50,0.781831482,0.623489802,-0.3375229,0.941317318,11112,0.110918018,0,3.690909091,15,Christmas,0
2024-12-11 00:00:00+02:00,89836.75,89836.75,10423,162,111025.3614,150651.9003,220.7142857,27678.50127,100182.1,221440.25,178681.05,221440.25,415,-0.103265454,-0.594307042,4,346,50,0.974927912,-0.222520934,-0.321269662,0.946987753,2569.75,0.028604663,0,2.571428571,14,Christmas,0
2024-12-12 00:00:00+02:00,108782.7,108782.7,0,222,105477.1757,149027.5737,214.8571429,22535.09115,89836.75,147620,157512.5,147620,263,0.210893092,-0.26308969,4,347,50,0.433883739,-0.900968868,-0.304921225,0.952377576,10205.3,0.09381363,0,4.036363636,13,Christmas,0
2024-12-13 00:00:00+02:00,102971.6,102971.6,82393,231,98822.40429,149650.277,207.5714286,11549.91657,108782.7,149555,84290.5,149555,282,-0.05341934,-0.311480058,4,348,50,-0.433883739,-0.900968868,-0.288482433,0.957485188,2405,0.023355954,0,3.915254237,12,Christmas,0
2024-12-14 00:00:00+02:00,51113,51113,12000,90,94419.33286,146878.947,194.8571429,21038.37809,102971.6,81934.5,134252.9,81934.5,179,-0.503620416,-0.37617243,4,349,50,-0.974927912,-0.222520934,-0.271958158,0.962309077,3580,0.07004089,0,2.727272727,11,Christmas,0
2024-12-15 00:00:00+02:00,50661.7,50661.7,72000,92,85160.79286,146047.219,171.8571429,24245.8715,51113,115471.48,75613.54,115471.48,253,-0.008829456,-0.561262227,4,350,50,-0.781831482,0.623489802,-0.255353295,0.966847814,1921.5,0.03792806,0,3.407407407,10,Christmas,0
2024-12-16 00:00:00+02:00,46296,46296,5000,91,78549.12143,143080.5623,155.8571429,27918.44053,50661.7,92577.7,135295.7,92577.7,203,-0.086173579,-0.499922768,4,351,51,0,1,-0.238672766,0.971100052,5376,0.116122343,0,4.136363636,9,Christmas,0
2024-12-17 00:00:00+02:00,49848,49848,12333,107,71358.53571,140081.0217,142.1428571,27900.03846,46296,100182.1,139834.22,100182.1,203,0.076723691,-0.502426082,4,352,51,0.781831482,0.623489802,-0.221921513,0.975064532,4805,0.096393035,0,3.057142857,8,Christmas,0
2024-12-18 00:00:00+02:00,43119.6,43119.6,78000,66,64684.65714,137776.885,128.4285714,28327.49365,49848,89836.75,112243.7,89836.75,162,-0.134978334,-0.520022708,4,353,51,0.974927912,-0.222520934,-0.2051045,0.97874008,1720,0.039889053,0,2.75,7,Christmas,1
2024-12-19 00:00:00+02:00,38014,38014,21323,80,54574.84286,135317.2183,108.1428571,21855.24168,43119.6,108782.7,111804,108782.7,222,-0.118405551,-0.650551053,4,354,51,0.433883739,-0.900968868,-0.18822671,0.982125606,4120,0.108381123,0,3.076923077,6,Christmas,1
2024-12-20 00:00:00+02:00,54298,54298,16000,113,47621.47143,133499.4753,91.28571429,5557.194329,38014,102971.6,108830.29,102971.6,231,0.428368496,-0.472689557,4,355,51,-0.433883739,-0.900968868,-0.171293144,0.985220107,6294,0.115915872,0,4.185185185,5,Christmas,1
2024-12-21 00:00:00+02:00,27321,27321,3124,70,44222.61429,132357.302,88.42857143,9168.307843,54298,51113,61586.2,51113,90,-0.496832296,-0.46547845,4,356,51,-0.974927912,-0.222520934,-0.154308821,0.988022666,5900,0.2159511,0,3.684210526,4,Christmas,1
2024-12-22 00:00:00+02:00,48501,48501,30000,119,43913.94286,129948.482,92.28571429,8949.143584,27321,50661.7,120765.6,50661.7,92,0.775227847,-0.042649576,4,357,51,-0.781831482,0.623489802,-0.137278772,0.990532452,3521,0.072596441,0,4.958333333,3,Christmas,1
2024-12-23 00:00:00+02:00,17680,17680,21308,38,39825.94286,127892.2753,84.71428571,13204.08004,48501,46296,79366.2,46296,91,-0.635471434,-0.618109556,4,358,52,0,1,-0.120208045,0.992748722,1115,0.063065611,0,1.80952381,2,Christmas,1
2024-12-24 00:00:00+02:00,51758,51758,0,73,40098.8,125568.792,79.85714286,13462.89704,17680,49848,121462.5,49848,107,1.927488688,0.038316482,4,359,52,0.781831482,0.623489802,-0.103101697,0.99467082,5784.5,0.111760501,0,3.041666667,1,Christmas,1
2024-12-25 00:00:00+02:00,67467.7,67467.7,43123,190,43577.1,125178.087,97.57142857,17042.78458,51758,43119.6,79188.85,43119.6,66,0.303522161,0.564664329,4,360,52,0.974927912,-0.222520934,-0.085964799,0.996298175,3747.3,0.055542133,0,5.588235294,0,Christmas,1
2024-12-26 00:00:00+02:00,73358.6,73358.6,15261,133,48626.32857,124101.907,105.1428571,20084.26306,67467.7,38014,105644,38014,80,0.087314374,0.929778503,4,361,52,0.433883739,-0.900968868,-0.068802427,0.997630305,3719,0.050696169,0,3.022727273,0,Valentine's Day,1
2024-12-27 00:00:00+02:00,64464,64464,32132,135,50078.61429,121170.972,108.2857143,20913.17678,73358.6,54298,152392.05,54298,113,-0.121248224,0.187226049,4,362,52,-0.433883739,-0.900968868,-0.051619667,0.998666816,7015,0.108820427,0,4.655172414,0,Valentine's Day,1
2024-12-28 00:00:00+02:00,44460.1,44460.1,0,76,52527.05714,115490.722,109.1428571,18689.83844,64464,27321,214867.6,27321,70,-0.310311181,0.627323304,4,363,52,-0.974927912,-0.222520934,-0.034421612,0.999407401,2275.9,0.051189718,0,2.814814815,0,Valentine's Day,1
2024-12-29 00:00:00+02:00,49144.5,49144.5,31231,88,52618.98571,101685.7893,104.7142857,18668.30543,44460.1,48501,463292.48,48501,119,0.105361886,0.013267768,4,364,52,-0.781831482,0.623489802,-0.017213356,0.999851839,5546,0.112850879,0,2.666666667,0,Valentine's Day,1
2024-12-30 00:00:00+02:00,39579,39219,3113,78,55747.41429,87279.856,110.4285714,12726.8274,49144.5,17680,471757,17680,38,-0.194640295,1.238631222,4,365,1,0,1,6.43E-16,1,341,0.008694765,17.14285714,3.714285714,0,Valentine's Day,1
2024-12-31 00:00:00+02:00,32672.6,32252.6,21333,116,53020.92857,78389.396,116.5714286,15472.17056,39579,51758,299386.4,51758,73,-0.174496576,-0.368742996,4,366,1,0.781831482,0.623489802,0.017213356,0.999851839,2294.5,0.071141551,32.30769231,8.923076923,0,Valentine's Day,1
2025-01-01 00:00:00+02:00,18504,18054,352.3438,30,46026.11429,72310.196,93.71428571,18603.51909,32672.6,67467.7,200880,67467.7,190,-0.433653887,-0.725735426,1,1,1,0.974927912,-0.222520934,0.017213356,0.999851839,0,0,56.25,3.75,0,Valentine's Day,1
2025-01-02 00:00:00+02:00,26199,25839,37494.6604,52,39289.02857,70161.06267,82.14285714,15301.83515,18504,73358.6,90673,73358.6,133,0.415856031,-0.642863959,1,2,1,0.433883739,-0.900968868,0.034421612,0.999407401,1095,0.042377801,51.42857143,7.428571429,0,Valentine's Day,1
2025-01-03 00:00:00+02:00,22991.39,22211.39,0,18,33364.37,63546.10067,65.42857143,11481.86786,26199,64464,221440.25,64464,135,-0.122432536,-0.643345278,1,3,1,-0.433883739,-0.900968868,0.051619667,0.998666816,1517.61,0.068325755,65,1.5,0,Valentine's Day,1
2025-01-04 00:00:00+02:00,36075.5,34825.5,34372.4675,65,32166.57,59827.95067,63.85714286,10529.25816,22991.39,44460.1,147620,44460.1,76,0.569087384,-0.18858707,1,4,1,-0.974927912,-0.222520934,0.068802427,0.997630305,0,0,69.44444444,3.611111111,0,Valentine's Day,1
2025-01-05 00:00:00+02:00,23860,23230,44786.875,24,28554.49857,55638.11733,54.71428571,7687.774304,36075.5,49144.5,149555,49144.5,88,-0.338609305,-0.514492975,1,5,1,-0.781831482,0.623489802,0.085964799,0.996298175,685,0.029487731,63.33333333,2.666666667,0,Valentine's Day,1
2025-01-06 00:00:00+02:00,55463.67,54503.67,17239.2843,86,30823.73714,54755.75633,55.85714286,12390.37941,23860,39579,81934.5,39579,78,1.324546102,0.401340863,1,6,2,0,1,0.103101697,0.99467082,3342.33,0.061323027,60,5.375,0,Valentine's Day,1
2025-01-07 00:00:00+02:00,58095,56955,5642.0028,96,34455.50857,52843.207,53,16171.49833,55463.67,32672.6,115471.48,32672.6,116,0.047442407,0.778095407,1,7,2,0.781831482,0.623489802,0.120208045,0.992748722,160,0.002809235,54.28571429,4.571428571,0,Valentine's Day,1
